name	chrom	strand	txStart	txEnd
NR_146058	chr1	-	196194909	196577706
NR_146057	chr1	-	196194909	196577706
NR_125340	chr1	-	197473878	197744623
NM_001195215	chr1	-	197473878	197744623
NM_001300858	chr1	-	197521384	197744623
NM_144977	chr1	-	197521384	197744623
NR_040073	chr1	-	198777131	198906558
NR_110525	chr1	-	198961717	198988093
NM_014875	chr1	-	200520624	200589862
NM_001305792	chr1	-	200520624	200587966
NM_000069	chr1	-	201008639	201081694
NR_046696	chr1	-	201657383	201798687
NM_001256129	chr1	-	202102531	202113871
NM_001193571	chr1	-	201452657	201475967
NM_001193570	chr1	-	201452657	201476387
NM_001193572	chr1	-	201452657	201465701
NM_004078	chr1	-	201452657	201476387
NM_138795	chr1	-	202102531	202113871
NM_177402	chr1	-	202559724	202679551
NM_006618	chr1	-	202694312	202778598
NM_001347591	chr1	-	202694312	202778598
NM_001314042	chr1	-	202694312	202778598
NM_014935	chr1	-	204187978	204329057
NR_037583	chr1	-	205350505	205391214
NM_001199052	chr1	-	205350505	205391214
NM_199462	chr1	-	205111630	205180727
NM_201630	chr1	-	204586302	204654597
NM_015375	chr1	-	205111630	205180727
NM_001199050	chr1	-	205350505	205391214
NM_001199051	chr1	-	205350505	205391214
NM_006338	chr1	-	204586302	204654481
NM_001001552	chr1	-	205350505	205391214
NM_001276320	chr1	-	207217193	207226325
NM_005449	chr1	-	207076630	207095378
NM_001193338	chr1	-	207076630	207095235
NM_001142473	chr1	-	207076630	207095378
NM_025179	chr1	-	208195587	208417665
NR_134511	chr1	-	209834703	209848594
NR_134509	chr1	-	209834703	209897470
NR_134510	chr1	-	209834703	209915907
NM_001206696	chr1	-	209958967	209979520
NM_006147	chr1	-	209958967	209979520
NM_172362	chr1	-	210851656	211307457
NM_002238	chr1	-	210851656	211307457
NR_037667	chr1	-	212113740	212209002
NM_001199809	chr1	-	212113740	212209002
NM_001199812	chr1	-	212113740	212209002
NM_001199811	chr1	-	212113740	212209002
NM_014873	chr1	-	211916798	212004114
NM_001320808	chr1	-	211916798	212003580
NM_015434	chr1	-	212113740	212209002
NR_037850	chr1	-	213992983	214159496
NM_005401	chr1	-	214522038	214725024
NM_001438	chr1	-	216676587	216896814
NM_007123	chr1	-	216347291	216596738
NM_001243514	chr1	-	216676587	216978709
NM_001243515	chr1	-	216676587	216896814
NM_001243519	chr1	-	216676587	216896814
NM_001243518	chr1	-	216676587	216896814
NM_018040	chr1	-	217600334	217804454
NR_038845	chr1	-	219254316	219347130
NR_135822	chr1	-	219608499	219730666
NM_012414	chr1	-	220321609	220445843
NR_111939	chr1	-	221874761	221910242
NR_111940	chr1	-	221874761	221915518
NM_007207	chr1	-	221874761	221915518
NM_001143962	chr1	-	223714971	223853436
NM_005426	chr1	-	223967594	224033674
NM_001037175	chr1	-	223408251	223537544
NM_017982	chr1	-	223394160	223537544
NM_001031685	chr1	-	223967594	224033674
NM_018212	chr1	-	225674531	225840845
NM_022735	chr1	-	226332379	226374423
NM_001008493	chr1	-	225674531	225840845
NM_003607	chr1	-	227177565	227505826
NM_014826	chr1	-	227177565	227505826
NM_002221	chr1	-	226819390	226926876
NM_001258311	chr1	-	230457391	230561674
NM_175876	chr1	-	231468476	231473618
NM_024525	chr1	-	231041986	231114618
NM_001122835	chr1	-	231041986	231114618
NM_014801	chr1	-	233119881	233431459
NR_135074	chr1	-	235330209	235491534
NM_001206794	chr1	-	235330209	235490802
NM_001098722	chr1	-	235710984	235813293
NM_001098721	chr1	-	235710984	235814054
NM_031371	chr1	-	235330209	235491532
NM_152490	chr1	-	235610504	235667781
NM_014765	chr1	-	235272657	235292256
NM_004485	chr1	-	235710984	235814054
NM_001277155	chr1	-	235628212	235667781
NM_016374	chr1	-	235330209	235491532
NM_002508	chr1	-	236139131	236228481
NM_018072	chr1	-	236712304	236767841
NM_152666	chr1	-	242251688	242687998
NM_001195811	chr1	-	242251688	242612784
NM_001195812	chr1	-	242251688	242612784
NM_001320272	chr1	-	242251688	242687998
NM_001206729	chr1	-	243663020	244006886
NM_014812	chr1	-	243287729	243418708
NM_181690	chr1	-	243651534	244006584
NM_005465	chr1	-	243663020	244006584
NM_001042405	chr1	-	243287729	243418708
NM_001042404	chr1	-	243287729	243418708
NM_001126	chr1	-	244571793	244615436
NR_136586	chr1	-	247002399	247095280
NM_033213	chr1	-	247197939	247242115
NR_037894	chr1	-	247108848	247242115
NM_001204220	chr1	-	247197939	247242115
NM_001297569	chr1	-	247318290	247335319
NM_001297568	chr1	-	247318290	247335319
NM_001297567	chr1	-	247301446	247335319
NM_001323342	chr1	-	247002399	247095280
NM_001323343	chr1	-	247002399	247095280
NM_015446	chr1	-	247002401	247094726
NM_003431	chr1	-	247318290	247335319
NM_001243740	chr1	-	247285276	247335319
NR_024540	chr1	-	14361	29370
NR_106918	chr1	-	17368	17436
NR_107062	chr1	-	17368	17436
NR_107063	chr1	-	17368	17436
NR_128720	chr1	-	17368	17436
NR_026818	chr1	-	34610	36081
NR_026820	chr1	-	34610	36081
NR_039983	chr1	-	134772	140566
NR_125957	chr1	-	562759	564389
NR_106781	chr1	-	567704	567793
NM_001005277	chr1	-	621095	622034
NM_001005224	chr1	-	621095	622034
NM_001005221	chr1	-	621095	622034
NR_028327	chr1	-	661138	665731
NR_033908	chr1	-	700244	714068
NR_024321	chr1	-	761585	762902
NR_027055	chr1	-	803450	812182
NR_026874	chr1	-	852197	855072
NR_122045	chr1	-	852197	855072
NM_001291367	chr1	-	910578	917497
NM_001291366	chr1	-	910578	917497
NM_015658	chr1	-	879582	894679
NM_001205252	chr1	-	1007125	1009687
NM_021170	chr1	-	934341	935552
NM_001142467	chr1	-	934343	935552
NM_016176	chr1	-	1152287	1167447
NM_004195	chr1	-	1138887	1142089
NM_148902	chr1	-	1138887	1142089
NM_148901	chr1	-	1138887	1142089
NM_016547	chr1	-	1152287	1167447
NM_003327	chr1	-	1146705	1149548
NR_106784	chr1	-	1231489	1231550
NR_145806	chr1	-	1240108	1240192
NR_106785	chr1	-	1247881	1247946
NR_106866	chr1	-	1275029	1275088
NM_017871	chr1	-	1246964	1260067
NM_030649	chr1	-	1227763	1243269
NM_032348	chr1	-	1288068	1294174
NM_001127230	chr1	-	1309110	1310562
NM_001256463	chr1	-	1246964	1260067
NM_001256462	chr1	-	1246964	1260067
NM_001256460	chr1	-	1246964	1260067
NM_001256456	chr1	-	1246964	1260067
NM_058167	chr1	-	1189291	1209234
NM_001127229	chr1	-	1309109	1310580
NM_004421	chr1	-	1270657	1284492
NM_001282582	chr1	-	1288068	1298921
NM_001282583	chr1	-	1288068	1297157
NM_001282585	chr1	-	1288068	1293927
NM_001282584	chr1	-	1288068	1294174
NM_194458	chr1	-	1189291	1209234
NM_194457	chr1	-	1189291	1209234
NM_194315	chr1	-	1189291	1209234
NM_001330311	chr1	-	1270657	1284492
NR_135154	chr1	-	1321090	1334718
NR_146722	chr1	-	1321090	1334722
NR_146723	chr1	-	1321090	1334722
NR_125994	chr1	-	1365536	1369953
NR_125995	chr1	-	1365536	1369953
NR_125996	chr1	-	1365536	1369953
NM_001320153	chr1	-	1321090	1334722
NM_001320155	chr1	-	1321090	1334722
NM_001145210	chr1	-	1353799	1356824
NM_001318485	chr1	-	1337288	1342693
NM_001350499	chr1	-	1321090	1334722
NM_001350498	chr1	-	1321090	1334722
NM_001350500	chr1	-	1321090	1334722
NM_017971	chr1	-	1337275	1342693
NM_001350497	chr1	-	1321090	1333722
NM_001243536	chr1	-	1353799	1356824
NM_001243535	chr1	-	1353799	1356824
NM_030937	chr1	-	1321090	1334722
NM_001039577	chr1	-	1327667	1334722
NM_014188	chr1	-	1477052	1510262
NM_001242659	chr1	-	1533387	1535476
NM_001114748	chr1	-	1470157	1475740
NR_132739	chr1	-	1633822	1656004
NR_132740	chr1	-	1633822	1656004
NM_001198995	chr1	-	1682670	1690081
NM_001290264	chr1	-	1592938	1624243
NM_033529	chr1	-	1633822	1656004
NM_182838	chr1	-	1658823	1677438
NM_001110781	chr1	-	1592938	1624243
NM_001313982	chr1	-	1633822	1656004
NM_001199787	chr1	-	1656276	1677438
NM_001313896	chr1	-	1633822	1656004
NM_024011	chr1	-	1633822	1656004
NM_001282538	chr1	-	1716723	1822556
NM_001282539	chr1	-	1716723	1822556
NM_002074	chr1	-	1716723	1822556
NM_001304360	chr1	-	1853389	1935276
NM_178545	chr1	-	1849028	1850740
NR_135509	chr1	-	1980639	1981509
NR_146290	chr1	-	2113232	2115314
NR_046427	chr1	-	2120987	2126214
NM_001146310	chr1	-	2115898	2139172
NM_001256947	chr1	-	2120987	2126214
NM_001256946	chr1	-	2123333	2126214
NM_001256945	chr1	-	2115898	2126214
NM_001282673	chr1	-	2115898	2126214
NM_001282672	chr1	-	2115898	2126214
NM_001282671	chr1	-	2115898	2126214
NM_001282670	chr1	-	2120987	2144159
NM_182533	chr1	-	2120987	2126214
NR_024489	chr1	-	2281852	2284100
NR_125361	chr1	-	2306292	2323190
NM_002617	chr1	-	2336240	2344010
NM_024848	chr1	-	2252691	2323190
NM_153818	chr1	-	2336240	2344010
NM_001301060	chr1	-	2286613	2323190
NR_037844	chr1	-	2481358	2488450
NM_018216	chr1	-	2439969	2458067
NM_001010926	chr1	-	2460183	2461684
NM_033467	chr1	-	2522080	2564481
NR_015440	chr1	-	2976180	2984289
NR_024371	chr1	-	2980635	2984289
NR_030277	chr1	-	3477259	3477354
NM_017818	chr1	-	3547330	3566671
NR_033711	chr1	-	3652547	3663937
NR_033710	chr1	-	3652547	3663937
NR_033709	chr1	-	3652547	3663937
NR_033708	chr1	-	3652547	3663937
NR_033712	chr1	-	3652547	3663335
NM_020710	chr1	-	3696783	3713068
NM_014704	chr1	-	3728644	3773797
NM_207356	chr1	-	3805696	3816857
NR_147024	chr1	-	4007208	4009040
NR_039838	chr1	-	5922731	5922801
NR_125997	chr1	-	6264899	6265840
NM_015557	chr1	-	6161846	6240194
NM_000983	chr1	-	6245079	6259679
NM_207370	chr1	-	6307405	6321035
NM_181866	chr1	-	6324331	6419004
NM_181865	chr1	-	6324331	6420764
NR_036218	chr1	-	6489893	6489956
NM_001042665	chr1	-	6526151	6546014
NM_001042664	chr1	-	6526151	6550640
NM_148967	chr1	-	6521213	6526255
NM_148966	chr1	-	6521213	6526255
NM_148965	chr1	-	6521213	6526255
NM_001265593	chr1	-	6526151	6545529
NM_003790	chr1	-	6521213	6526255
NM_148970	chr1	-	6521213	6526255
NM_019089	chr1	-	6475293	6479979
NM_020631	chr1	-	6526151	6551761
NM_001265594	chr1	-	6526151	6550654
NM_001039664	chr1	-	6524170	6526255
NM_024654	chr1	-	6581406	6614658
NM_014851	chr1	-	6650783	6662958
NM_001324309	chr1	-	6650783	6662958
NM_018198	chr1	-	6694227	6761966
NR_149049	chr1	-	6843951	6845040
NR_146199	chr1	-	7442547	7449814
NR_146200	chr1	-	7448242	7449814
NR_146201	chr1	-	7448242	7449814
NM_021995	chr1	-	7907671	7913551
NM_006786	chr1	-	7907671	7913104
NM_018948	chr1	-	8071778	8086393
NM_001042682	chr1	-	8412463	8483747
NR_132752	chr1	-	8554859	8554973
NR_106786	chr1	-	8926560	8926649
NM_001201483	chr1	-	8921060	8938745
NM_001353346	chr1	-	8921060	8938745
NM_001428	chr1	-	8921060	8938745
NM_001328619	chr1	-	9097004	9132286
NM_001328621	chr1	-	9097004	9129887
NM_001328620	chr1	-	9097004	9129887
NM_001135585	chr1	-	9101426	9129887
NM_003039	chr1	-	9097004	9129887
NM_207420	chr1	-	9063358	9086404
NR_132742	chr1	-	9208069	9242397
NR_029610	chr1	-	9211726	9211836
NR_104623	chr1	-	9485152	9488975
NR_104622	chr1	-	9485152	9489055
NR_027045	chr1	-	9712667	9714644
NR_126366	chr1	-	9732483	9747632
NR_126367	chr1	-	9732483	9747632
NR_126368	chr1	-	9740902	9747632
NM_001316976	chr1	-	9986355	10003485
NM_032368	chr1	-	9986355	10003485
NM_001316975	chr1	-	9982170	10003485
NM_001316974	chr1	-	9986355	10003485
NM_001316973	chr1	-	9986355	10003485
NM_004401	chr1	-	10520602	10532613
NM_213566	chr1	-	10520602	10532613
NM_139208	chr1	-	11104854	11107296
NM_006610	chr1	-	11086579	11107296
NM_003132	chr1	-	11114648	11120091
NM_006341	chr1	-	11734536	11741271
NM_012168	chr1	-	11708417	11714888
NM_001127325	chr1	-	11734536	11751678
NR_126000	chr1	-	11837133	11839676
NM_006172	chr1	-	11905766	11907840
NM_001330358	chr1	-	11845786	11863734
NM_002521	chr1	-	11917520	11918992
NM_005957	chr1	-	11845786	11866160
NM_138346	chr1	-	11979644	11986485
NR_106788	chr1	-	12638984	12639051
NM_001324370	chr1	-	12627938	12656409
NM_004753	chr1	-	12627938	12677737
NM_001319225	chr1	-	12627938	12676788
NR_146629	chr1	-	12882548	12883086
NM_001146344	chr1	-	12884617	12891264
NM_001302551	chr1	-	12907229	12908157
NM_001146181	chr1	-	12907229	12908235
NM_001013631	chr1	-	12907229	12908609
NM_001009611	chr1	-	12939032	12946025
NM_001300891	chr1	-	12998504	13002353
NM_001010890	chr1	-	12998504	13002353
NM_001010889	chr1	-	12998301	13007406
NR_111945	chr1	-	13161985	13167193
NR_111947	chr1	-	13161985	13167193
NM_001136561	chr1	-	13182959	13184326
NM_001013407	chr1	-	13108513	13117751
NM_001024661	chr1	-	13447413	13452656
NM_001291380	chr1	-	13447413	13452656
NM_001099790	chr1	-	13474052	13477569
NM_001012277	chr1	-	13386914	13390748
NM_001012276	chr1	-	13386914	13390748
NM_001012277	chr1	-	13607699	13611533
NM_001012276	chr1	-	13607699	13611533
NM_001024661	chr1	-	13668268	13673511
NM_001291380	chr1	-	13668268	13673511
NM_001099790	chr1	-	13694888	13698405
NM_001010847	chr1	-	13801444	13840242
NM_001278501	chr1	-	15494969	15498120
NM_001278502	chr1	-	15490691	15498120
NR_148918	chr1	-	15653175	15670379
NR_148919	chr1	-	15653175	15670379
NR_102733	chr1	-	15817895	15850940
NR_102732	chr1	-	15817895	15850940
NM_001229	chr1	-	15817895	15850940
NM_001278054	chr1	-	15817895	15850940
NM_032996	chr1	-	15817895	15851285
NM_024758	chr1	-	15898193	15911605
NR_149050	chr1	-	16066545	16076385
NR_024279	chr1	-	16160709	16174642
NM_001089591	chr1	-	16133656	16134194
NM_001349685	chr1	-	16340522	16345285
NM_001349683	chr1	-	16340522	16345285
NM_001349682	chr1	-	16340522	16346089
NM_001349687	chr1	-	16340522	16345285
NM_001349686	chr1	-	16340522	16345285
NM_001349688	chr1	-	16340522	16345285
NM_001242884	chr1	-	16268363	16302627
NM_001324138	chr1	-	16268363	16302627
NM_001324137	chr1	-	16268363	16302627
NM_001287604	chr1	-	16268363	16302627
NM_001287603	chr1	-	16268363	16302627
NM_001349689	chr1	-	16340522	16345285
NM_014424	chr1	-	16340522	16345285
NM_003443	chr1	-	16268363	16302627
NM_004431	chr1	-	16450831	16482604
NM_001329090	chr1	-	16450831	16482604
NM_182623	chr1	-	16384263	16400127
NM_030907	chr1	-	16558181	16563659
NM_153213	chr1	-	16524348	16539166
NR_148413	chr1	-	16722175	16763919
NM_001353349	chr1	-	16725137	16763919
NM_198546	chr1	-	16725137	16763919
NR_023386	chr1	-	16793930	16819196
NR_135765	chr1	-	16860336	16863483
NR_135764	chr1	-	16860385	16862147
NR_026752	chr1	-	16944750	16957401
NM_001271733	chr1	-	17081128	17090975
NR_135824	chr1	-	17083555	17086552
NM_001310138	chr1	-	17060301	17060956
NM_001282321	chr1	-	17060446	17060956
NM_001354554	chr1	-	17060446	17060956
NR_037446	chr1	-	17185443	17185516
NR_135056	chr1	-	17215032	17215973
NR_135057	chr1	-	17215032	17215973
NR_135058	chr1	-	17215032	17216161
NR_135059	chr1	-	17215032	17216161
NM_001141973	chr1	-	17312452	17338467
NM_022089	chr1	-	17312452	17338467
NM_003000	chr1	-	17345224	17380665
NM_001141974	chr1	-	17312452	17338467
NM_018715	chr1	-	17733250	17766250
NM_001136204	chr1	-	17733250	17765059
NR_039844	chr1	-	19209695	19209769
NR_031622	chr1	-	19223564	19223642
NM_003748	chr1	-	19197923	19229293
NM_170726	chr1	-	19197923	19229293
NM_152232	chr1	-	19166092	19186155
NM_001319218	chr1	-	19197923	19229293
NM_001161504	chr1	-	19197923	19217385
NM_001348421	chr1	-	19592475	19600616
NR_037847	chr1	-	19619740	19622230
NM_012067	chr1	-	19609056	19615280
NM_015047	chr1	-	19542157	19578053
NR_040288	chr1	-	19592475	19600616
NR_040289	chr1	-	19592475	19600616
NM_001320979	chr1	-	19629201	19638640
NM_003689	chr1	-	19629201	19638640
NM_001271427	chr1	-	19542157	19578053
NM_001271429	chr1	-	19542157	19578053
NM_001271428	chr1	-	19542157	19578053
NM_019062	chr1	-	20140521	20141771
NM_001349115	chr1	-	20069811	20125842
NM_001161729	chr1	-	20301923	20306152
NM_001161728	chr1	-	20301923	20306932
NM_001161727	chr1	-	20301923	20306932
NM_014589	chr1	-	20246799	20250110
NM_000300	chr1	-	20301923	20306932
NM_012400	chr1	-	20439142	20446059
NM_001271814	chr1	-	20439142	20446059
NR_110078	chr1	-	20510735	20512979
NM_001316722	chr1	-	20489584	20503857
NM_018584	chr1	-	20808883	20812728
NM_024544	chr1	-	20825940	20834674
NM_001103161	chr1	-	21046224	21059133
NM_001103160	chr1	-	21046224	21059133
NM_020816	chr1	-	20990506	21044510
NM_001122819	chr1	-	20990506	21044510
NM_005216	chr1	-	20978259	20988037
NM_001287212	chr1	-	20990506	21044510
NR_031657	chr1	-	21314806	21314925
NM_001113349	chr1	-	21543739	21616766
NM_001113347	chr1	-	21543739	21606183
NM_001397	chr1	-	21543739	21616982
NM_001350524	chr1	-	21922713	21995873
NM_002885	chr1	-	21922713	21995873
NM_001350527	chr1	-	21922713	21995873
NM_001350526	chr1	-	21922713	21995873
NM_001145657	chr1	-	21922713	21995873
NM_001350528	chr1	-	21922713	21995873
NM_001350525	chr1	-	21922713	21995873
NM_001330383	chr1	-	21922713	21995873
NM_001145658	chr1	-	21922713	21978348
NM_001032730	chr1	-	22054338	22109692
NR_110692	chr1	-	22350486	22352541
NM_030761	chr1	-	22443797	22469519
NR_106742	chr1	-	22959750	22959859
NR_036214	chr1	-	23189651	23189719
NM_001289974	chr1	-	23279535	23291923
NR_039614	chr1	-	23384350	23384427
NM_001242521	chr1	-	23337326	23342343
NM_000864	chr1	-	23518387	23521222
NR_110616	chr1	-	23607801	23612011
NM_001297620	chr1	-	23631180	23670857
NM_005826	chr1	-	23631180	23670857
NM_001297622	chr1	-	23631180	23670857
NM_001297621	chr1	-	23631180	23670857
NM_030634	chr1	-	23685940	23694879
NM_001102399	chr1	-	23631180	23670857
NM_001102398	chr1	-	23631180	23670857
NM_001102397	chr1	-	23631180	23670857
NM_001077195	chr1	-	23685940	23696357
NM_017707	chr1	-	23755055	23810750
NM_001143778	chr1	-	23755055	23810750
NM_002167	chr1	-	23884420	23886285
NR_038280	chr1	-	24086871	24104787
NM_001841	chr1	-	24200459	24239817
NM_001166059	chr1	-	24128366	24151949
NM_001127621	chr1	-	24122088	24126060
NM_001008216	chr1	-	24122088	24127294
NM_000403	chr1	-	24122088	24127034
NM_000191	chr1	-	24128366	24151949
NM_000147	chr1	-	24171571	24194859
NR_034035	chr1	-	24290836	24306953
NM_001191009	chr1	-	24290836	24306953
NM_001191007	chr1	-	24290836	24306953
NM_001191006	chr1	-	24290836	24306953
NM_001191005	chr1	-	24290836	24306953
NM_001300936	chr1	-	24290836	24306953
NM_006625	chr1	-	24290836	24306953
NM_001300937	chr1	-	24290836	24306953
NM_054016	chr1	-	24290836	24306953
NM_152372	chr1	-	24382530	24438665
NM_021258	chr1	-	24446260	24469775
NM_001199013	chr1	-	24683488	24740262
NM_001199012	chr1	-	24683488	24741587
NM_001199014	chr1	-	24683488	24740262
NM_178122	chr1	-	24683488	24740262
NR_045408	chr1	-	24822743	24828872
NR_045409	chr1	-	24822743	24828872
NR_144360	chr1	-	24822743	24828872
NR_109781	chr1	-	24865763	24882515
NR_045407	chr1	-	24822743	24828872
NR_106789	chr1	-	25245835	25245907
NM_004350	chr1	-	25226001	25256770
NM_001320672	chr1	-	25226001	25291501
NM_001031680	chr1	-	25226001	25291501
NM_207170	chr1	-	25548766	25559013
NM_015484	chr1	-	25548766	25559013
NR_135143	chr1	-	25568727	25574010
NR_135144	chr1	-	25568727	25574010
NR_135778	chr1	-	25568727	25574010
NR_135780	chr1	-	25568727	25574010
NR_135781	chr1	-	25568727	25574010
NR_135782	chr1	-	25568727	25574010
NR_135783	chr1	-	25568727	25574010
NR_135784	chr1	-	25568727	25574010
NR_135785	chr1	-	25568727	25574010
NR_135786	chr1	-	25568727	25574010
NR_135777	chr1	-	25568727	25594416
NR_135787	chr1	-	25568727	25664745
NR_135788	chr1	-	25568727	25664745
NR_135789	chr1	-	25568727	25664745
NR_135790	chr1	-	25629225	25664745
NR_135791	chr1	-	25629225	25664745
NR_135792	chr1	-	25629225	25664745
NR_135793	chr1	-	25629225	25664745
NM_020317	chr1	-	25568727	25574010
NM_001321772	chr1	-	25568727	25664745
NR_024498	chr1	-	26146444	26150097
NM_178422	chr1	-	26187974	26197744
NM_024037	chr1	-	26160496	26185949
NM_001287490	chr1	-	26158403	26185949
NR_037481	chr1	-	26232852	26232945
NM_203401	chr1	-	26226606	26232644
NM_203399	chr1	-	26226606	26233368
NM_005563	chr1	-	26226606	26232993
NM_000437	chr1	-	26286257	26324648
NM_032513	chr1	-	26364512	26372629
NM_032588	chr1	-	26377795	26394125
NM_001004434	chr1	-	26364512	26372629
NM_001307925	chr1	-	26688124	26699285
NM_173574	chr1	-	26688124	26699285
NM_145345	chr1	-	26608772	26644756
NM_183008	chr1	-	26608772	26633195
NM_001114759	chr1	-	26688124	26699285
NM_001077262	chr1	-	26608772	26633195
NM_001039775	chr1	-	26648349	26680621
NR_125952	chr1	-	26789247	26794028
NR_125953	chr1	-	26789247	26794028
NR_135804	chr1	-	27018400	27020622
NM_021969	chr1	-	27237974	27240567
NM_022078	chr1	-	27216978	27226962
